Id,SMILES,mu
train_7969,[H]C1=C([H])[C@@]([H])(C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])C1([H])[H],0.9758
train_7970,[H]C1=C([H])[C@]2([H])OC([H])([H])OC([H])([H])[C@@]2([H])C1([H])[H],1.9333
train_7971,[H]C([H])([H])N1C(=O)C([H])([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],3.7122
train_7972,[H]O[C@]12C([H])([H])[C@@]1([H])O[C@@]1([H])[C@]2([H])[C@@]1([H])C([H])([H])[H],2.1269
train_7973,[H]N1N=NN(C(=O)C([H])([H])[H])C1=O,2.9428
train_7974,[H]C([H])([H])C([H])([H])[C@]1([C@@]2([H])O[C@@]2([H])C([H])([H])[H])OC1([H])[H],2.1756
train_7975,O=C1C(F)=NON=C1F,0.3958
train_7976,[H]O[C@]([H])(C([H])([H])[H])[C@@]1(O[H])C([H])([H])[C@@]1([H])C([H])([H])[H],2.0701
train_7977,[H]O[C@]([H])(C([H])=O)C([H])([H])C#CC#N,5.23
train_7978,[H]C([H])([H])C1([C@@]2(C([H])([H])[H])O[C@]2([H])C([H])([H])[H])C([H])([H])C1([H])[H],1.7435
train_7979,[H]C(=O)[C@@]1([H])[N@H+]2[C@@]([H])(C([H])([H])[H])C([H])=C([H])[C@]21[H],3.3639
train_7980,[H]O[C@]([H])(C([H])([H])[H])C([H])([H])[NH2+][C+]([H])OC([H])([H])[H],1.975
train_7981,[H][N-]C1OC([H])([H])[C@]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])O1,4.364
train_7982,[H]O[C@]1([H])C([H])=C([H])C([H])=C([H])[C@]([H])(O[H])C1([H])[H],2.5516
train_7983,[H]C(=O)C1=C([H])[C@@]([H])(C([H])([H])C([H])([H])[H])OC1([H])[H],3.2045
train_7984,[H]O[C@]1([H])C([H])([H])C([H])([H])C([H])=C([H])[C@]1([H])C([H])([H])[H],1.4297
train_7985,[H]C#C[C@@]1([H])[N@H+](C([H])([H])[H])C([H])([H])[C@@]1([H])C#N,4.4415
train_7986,[H][N-]C1N([H])C(=O)N([H])C(=O)C1([H])[H],1.7943
train_7987,[H]C#CC([H])([H])[N@H+]1C([H])([H])[C@@]1([H])C#C[H],0.6967
train_7988,[H]C1([H])[C@]2([H])O[C@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])[C@]12[H],1.4031
train_7989,[H]C(=O)C1=NN([H])C(C([H])([H])[H])=C1C([H])([H])[H],5.9931
train_7990,[H]C([H])([H])[C@]12OC([H])([H])[C@]3([H])[C@]([H])(C([H])([H])C1([H])[H])[C@]23[H],1.5006
train_7991,[H]N(C([H])([H])[H])[C@@]([H])(C#N)[C@]([H])(OC([H])([H])[H])C([H])([H])[H],3.6168
train_7992,[H]C1=C([H])C([H])([H])[C@]([H])(C([H])([H])[H])C(=O)C1=O,5.4167
train_7993,[H]C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]1([H])C#N,4.0662
train_7994,[H]O[C@]1([H])C(=O)C([H])=C([H])C([H])([H])C([H])([H])C1([H])[H],3.9337
train_7995,[H]OC1=C([H])N([H])C(O[H])=C1N([H])[H],3.1561
train_7996,[H]OC([H])([H])C(=O)C([H])([H])[C@]([H])(O[H])C([H])([H])O[H],3.2735
train_7997,[H]O[C@]1([H])[C@]2([H])O[C@]2([H])[C@]2([H])O[C@]12[H],3.2556
train_7998,[H]C1([H])O[C@]2([H])C([H])([H])[N@H+](C1([H])[H])[C@@]2([H])C([H])([H])[H],0.2132
train_7999,[H]OC1=NOC(C([H])([H])[H])=C1C#N,2.7857
train_8000,[H]C1=C([H])[C@]2([H])[C@]3([H])O[C@]3([H])[C@]2([H])OC1([H])[H],2.3974
train_8001,[H]N([H])C(=O)[C@]1(C#N)OC([H])([H])C1([H])[H],5.5552
train_8002,[H]C1=C([H])C(N([H])[H])=C([H])C([H])=C1N([H])[H],2.1793
train_8003,[H]/C1=N/[C@@]2([H])C([H])([H])[C@@]([H])(O1)[C@]1([H])O[C@]21[H],1.0993
train_8004,[H][N-]C1N([H])C(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],1.4706
train_8005,[H]O[C@]([H])(C([H])([H])[H])[C@@]12O[C@]1([H])C([H])([H])OC2([H])[H],2.3373
train_8006,[H]C#CC1=C(N([H])C([H])([H])[H])OC([H])=C1[H],1.7195
train_8007,[H]N1C([H])([H])[C@]1([H])[C@@]1(C([H])([H])[H])OC1(C([H])([H])[H])C([H])([H])[H],2.1939
train_8008,[H]C#C[C@]1([H])C(=O)C([H])([H])[C@]1([H])C([H])([H])O[H],2.6556
train_8009,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@@]1([H])C#N,4.1159
train_8010,[H]C#C[C@@](C#N)(C([H])([H])[H])[C@]1([H])N([H])C1([H])[H],3.0779
train_8011,[H]O[C@]12C([H])=C([H])C([H])([H])[C@@]1(C([H])([H])[H])OC2([H])[H],2.3106
train_8012,[H]C#C[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]2(C([H])([H])[H])N([H])[C@]12[H],2.2626
train_8013,[H]C(=O)C([H])([H])[C@@]1([H])O[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],3.6606
train_8014,[H]N([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])N([H])[C@@]12C#N,2.8467
train_8015,[H]OC([H])([H])[C@]1([H])[C@]([H])(C#N)N([H])[C@]1([H])C([H])([H])[H],4.6118
train_8016,[H]O[C@]1([H])[C@@]2([H])[N@@H+]3[C@]4([H])C([H])([H])[C@]4([H])[C@@]2([H])[C@@]31[H],1.3073
train_8017,[H]OC([H])([H])C([H])([H])[C@]([H])(C#CC#N)O[H],5.0507
train_8018,[H]O[C@@]12[C@@]3([H])O[C@]1([H])[C@]1([H])O[C@@]3([H])[C@]21[H],1.997
train_8019,[H]/C1=C(\[H])[C@]2([H])O[C@@]([H])(C2([H])[H])[C@@]2([H])N([H])[C@@]12[H],1.3076
train_8020,[H]C1([H])[C@]2([H])[NH2+]C(C#N)[N@H+]3[C@]2([H])[C@]31[H],5.5302
train_8021,[H]C(=O)C([H])(OC([H])([H])C([H])([H])C([H])([H])[H])C([H])=O,2.3937
train_8022,[H]C([H])([H])C([H])(C([H])([H])[H])[C@@]12O[C@]1([H])C([H])([H])C([H])([H])C2([H])[H],1.7163
train_8023,[H]C1([H])O[C@@]([H])(C([H])([H])[H])C([H])([H])OC1=O,3.9208
train_8024,[H]C#CC([H])([H])OC([NH2+]C([H])([H])[H])C([H])=O,1.3781
train_8025,[H]OC([H])([H])[C@@]1([H])OC([H])([H])[C@@]([H])(O[H])C([H])=C1[H],1.5215
train_8026,[H]N1[C@]2([H])[C@@](C#N)(C([H])([H])[H])[C@@]1([H])[C@]2([H])C([H])([H])[H],3.795
train_8027,[H]C#CC([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@]12OC2([H])[H],1.5508
train_8028,[H]O[C@]([H])(C([H])([H])[H])[C@@]1([H])OC(=O)[C@@]1([H])C([H])([H])[H],3.8681
train_8029,[H]C([H])([H])O[C@]12C([H])([H])[N@H+](C([H])([H])[H])[C@@]1(C([H])([H])[H])C2([H])[H],0.5731
train_8030,[H]C#CC1([H])C([H])([H])N(C([H])=O)C1([H])[H],3.7525
train_8031,[H]C#C[C@]1([H])[N@H+](C([H])([H])C([H])([H])C#N)C1([H])[H],3.9317
train_8032,[H]C(=O)C([H])([H])[C@@]1([H])[N@@H+](C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])[H],2.3506
train_8033,[H]C([H])([H])C([H])([H])[C@@]1([H])[N@@H+]2[C@@]3([H])C([H])([H])[C@]2([H])[C@]31C([H])([H])[H],1.8294
train_8034,[H]O[C@]1([H])[C@]2(C([H])([H])[H])C([H])([H])O[C@]([H])(C([H])([H])[H])[C@]12[H],2.1605
train_8035,[H]O[C@@]1([H])C([H])([H])OC([H])([H])[C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H],0.3939
train_8036,[H]N([H])C(=O)N([H])C(=O)C#CC([H])([H])[H],6.8381
train_8037,[H]N1C([H])([H])C(=O)O[C@]2([H])C([H])([H])[C@]12[H],4.6511
train_8038,[H][N-]C1OC([H])([H])[C@@]1([H])C([H])([H])C([H])=O,3.3277
train_8039,[H]O[C@@]12[C@@]3(C([H])([H])[H])C(=O)[C@]1([H])[C@]2([H])N3[H],4.8823
train_8040,[H]OC([H])([H])[C@@]([H])(OC([H])=O)C([H])([H])OC([H])([H])[H],5.5664
train_8041,[H]C#CC([H])([H])C([H])([H])C1=C([H])N=C([H])N1[H],3.2334
train_8042,[H]C(=O)[C@]1(C([H])([H])[H])[C@@]2([H])[C@@]3([H])O[C@@]3([H])[C@]21[H],3.6614
train_8043,[H]C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C2(C([H])([H])C2([H])[H])C1([H])[H],0.2141
train_8044,[H]OC([H])([H])[C@@]1([H])[C@]2([H])C([H])=C([H])[C@@]1([H])[N@@H+]2C([H])([H])[H],1.6599
train_8045,[H]O[C@@]1([H])C([H])([H])OC([H])([H])[C@@]2([H])O[C@@]12[H],1.7971
train_8046,[H]C1=C([H])C2=C(O1)/C([H])=C(/N([H])[H])O2,2.028
train_8047,[H][N-]C1=NC(N([H])[H])ON=C1[H],3.8341
train_8048,[H]C1([H])O[C@]12[C@@]1([H])[N@@H+]3[C@@]4([H])[C@@]([H])([C@@]32[H])[C@@]14[H],3.3541
train_8049,[H]C(=O)[C@@]12C([H])([H])[N@H+](C([H])([H])[H])[C@]1([H])[C@]2([H])C([H])([H])[H],3.6168
train_8050,[H]O[C@]1(C#N)C([H])([H])[C@](O[H])(C([H])([H])[H])C1([H])[H],4.1339
train_8051,[H][N-]C1OC([H])([H])[C@@]2(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]12[H],3.3588
train_8052,[H]OC1=C([H])OC(C([H])([H])C([H])=O)=N1,1.9293
train_8053,[H]C1=C(C#CC([H])([H])[H])N([H])N=C1C([H])([H])[H],2.4872
train_8054,[H]O[C@]12C([H])([H])[C@@]1(O[H])[C@@]1(C([H])([H])[H])N([H])[C@@]21[H],2.1423
train_8055,[H]N([H])C(=O)N1C([H])([H])[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[H],3.2054
train_8056,[H]C(=O)N([H])C([H])([H])C(=O)C#CC([H])([H])[H],4.0706
train_8057,[H]C(=O)C([H])([H])[C@@]12[N@@H+](C1([H])[H])[C@@]1([H])C([H])([H])[C@]12[H],2.6522
train_8058,[H]C([H])([H])C([H])([H])C1(C([H])([H])C([H])([H])[H])O[C@@]1([H])C#N,4.0032
train_8059,[H][N-]C1O[C@@]([H])(C#N)[C@@]([H])(C([H])([H])[H])C1([H])[H],3.7244
train_8060,[H]O[C@@]1([H])C([H])([H])[C@]2([H])C([H])([H])O[C@@]1([H])OC2([H])[H],2.6105
train_8061,[H]C#CC([H])([H])[C@]1([H])[C@]([H])(O[H])[C@]1(O[H])C([H])([H])[H],0.3027
train_8062,[H]C(=O)[C@]1([H])C([H])=C(C([H])([H])[H])C([H])([H])[N@H+]1C([H])([H])[H],3.4003
train_8063,[H]OC([H])([H])[C@]1(O[H])C([H])([H])[C@]2(C([H])([H])[H])N([H])[C@]12[H],2.5429
train_8064,[H]C#C[C@]([H])(C([H])([H])C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],0.5215
train_8065,[H]O[C@@]12C([H])([H])N=C(C([H])([H])[H])O[C@]1([H])C2([H])[H],1.5914
train_8066,[H][N-][C+]([H])O[C@]([H])(C([H])([H])O[H])C1([H])C([H])([H])C1([H])[H],3.3838
train_8067,[H]C(=O)C1=C([H])C(N([H])C([H])([H])[H])=NO1,5.7794
train_8068,[H]C1=C([H])[C@@](C([H])([H])[H])(C([H])([H])C([H])([H])[H])O[C@@]1([H])C([H])([H])[H],1.2496
train_8069,[H]OC([H])([H])[C@]([H])(N([H])C([H])=O)C([H])([H])C([H])=O,5.8585
train_8070,[H]C1=C(N2C([H])([H])C2([H])[H])C([H])=C(N([H])[H])O1,0.8381
train_8071,[H]C([H])([H])C#CC#C[C@]1([H])[N@H+](C([H])([H])[H])C1([H])[H],1.5798
train_8072,[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])O[C@@]2(C#N)C1([H])[H],4.3995
train_8073,[H]C([H])([H])O[C@]1([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])C2([H])[H],0.9357
train_8074,[H]C#C[C@]([H])(OC([H])([H])[H])[C@@]1([H])N([H])[C@@]1([H])C([H])([H])[H],1.7838
train_8075,[H]C#C[C@]([H])(C([H])([H])[H])[C@]([H])(C#C[H])C([H])([H])O[H],1.1821
train_8076,[H]C([H])([H])[C@H]1[C@H]2C([H])([H])[C@@]3([H])C([H])([H])[C@@]([H])(C1([H])[H])[C@@]23[H],0.5308
train_8077,[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])[C@]2([H])C([H])([H])[C@]2([H])C1([H])[H],0.1822
train_8078,[H]N(C([H])([H])C#N)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],4.3653
train_8079,[H]O/N=C(\C([H])([H])[H])[C@@]1(C([H])([H])C([H])([H])[H])N([H])C1([H])[H],1.314
train_8080,[H]O[C@]([H])(C([H])([H])[H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@@]2([H])O1,2.094
train_8081,[H][N-]C1OC([H])([H])[C@]2([H])[N@H+]1[C@]2([H])C#N,4.7053
train_8082,[H]C1([H])C(=O)C([H])([H])[C@@]2(C([H])([H])[H])C([H])([H])[C@@]2([H])C1([H])[H],2.9894
train_8083,[H]OC([H])([H])C([H])([H])[C@]1([H])[C@]2([H])[C@]3([H])N([H])[C@]3([H])[C@@]21[H],3.1793
train_8084,[H]O[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]12[C@]1([H])N([H])C1([H])[H],2.122
train_8085,[H]C(=O)C([H])([H])O[C@]1([H])C(=O)N([H])C1([H])[H],4.8636
train_8086,[H]C1=NOC(OC([H])([H])C#N)=N1,2.2323
train_8087,[H]N1C(=O)C([H])([H])[C@]2([H])C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],3.8906
train_8088,[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]2(C([H])([H])[H])C(=O)C([H])([H])[C@@]12[H],2.9359
train_8089,[H]C#C[C@]1([H])O[C@]2([H])C([H])([H])[C@]([H])(O[H])[C@]12[H],0.8486
train_8090,[H]C1=C(C([H])([H])[H])OC(C#N)=N1,5.4941
train_8091,[H]C#C[C@]1(C([H])([H])C([H])([H])[H])OC([H])([H])C([H])=C1[H],1.5513
train_8092,[H]C(=O)O[C@@]([H])(C#CC([H])([H])[H])C([H])([H])C([H])([H])[H],4.302
train_8093,[H]C([H])([H])[N@@H+]1[C@]([H])(C#N)[C@]2([H])C([H])([H])[C@]12[H],3.4758
train_8094,[H]C([H])([H])C1(C([H])([H])[H])O[C@@]([H])(C([H])([H])[H])OC1=O,2.913
train_8095,[H]C(=O)C([H])([H])[N@H+](C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H],3.4093
train_8096,[H][N-]C1=C(N([H])[H])N=C(O[H])NO1,1.8734
train_8097,[H]OC1([C@](O[H])(C([H])=O)C([H])([H])[H])C([H])([H])C1([H])[H],1.7102
train_8098,[H][N-]C1OC([H])([H])[C@]([H])(O[H])[C@]1([H])C#N,4.7982
train_8099,[H][C+]1[NH2+][C@]2([H])[C@]([H])(O1)[C@]2([H])C([H])(C([H])([H])[H])C([H])([H])[H],1.421
train_8100,[H]C#C[C@]([H])(O[H])C(=O)O[C+]([H])[N-][H],1.8267
train_8101,[H]C1([H])C([H])([H])[C@]2(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@]2([H])[C@@]13[H],0.0598
train_8102,[H]C([H])([H])C([H])([H])C([H])([H])[NH+]1[C@]2([H])[C@@]3([H])C([H])([H])[C@]2([H])[C@@]13[H],0.9862
train_8103,[H]C#CC([H])([H])C([H])([H])[C@@]([H])(C#C[H])C([H])([H])C([H])([H])[H],0.858
train_8104,[H]C(=O)OC1=NN(C([H])([H])[H])C([H])=N1,6.494
train_8105,[H]C#C[C@@]1(O[H])C([H])([H])C(=O)N([H])C1([H])[H],4.7203
train_8106,[H]C#C[C@@]1(C(=O)C([H])([H])[H])OC1([H])[H],1.9352
train_8107,[H]C(=O)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],4.5218
train_8108,[H]N1[C@@]2(C([H])([H])C([H])([H])[C@@]3([H])O[C@@]23[H])[C@@]1([H])C([H])([H])[H],0.9494
train_8109,[H]C1([H])O[C@]2([H])O[C@@]1([H])C([H])([H])[C@@]1([H])O[C@@]21[H],2.4864
train_8110,[H]C1=C([H])[C@@]2([H])[C@@]([H])(C1=O)C([H])([H])[C@]2([H])C([H])([H])[H],3.6855
train_8111,[H]N([H])C(=O)C(=O)C#CC([H])([H])[H],0.727
train_8112,[H]C1=NN([H])C([C@]2([H])OC2([H])[H])=C1C([H])([H])[H],2.7864
train_8113,[H]O[C@@]1([H])C([H])([H])[C@@]2([H])C([H])=C([H])C(=O)[C@@]12[H],3.3317
train_8114,[H]N1[C@@]2([H])C(=O)C(=O)C([H])([H])C([H])([H])[C@@]12[H],5.5729
train_8115,[H]OC([H])([H])C1=C([H])C([H])([H])OC([H])([H])[C@]1([H])C([H])([H])[H],2.5323
train_8116,[H]O[C@@]1(C([H])([H])C([H])([H])[H])[C@@]2(C([H])([H])[H])O[C@]1([H])C2([H])[H],1.7555
train_8117,[H]C1([H])O[C@@]2([H])C([H])([H])C([H])([H])[C@@]2([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],1.2666
train_8118,[H]N1C([H])([H])[C@]12C([H])([H])OC21C([H])([H])C([H])([H])C1([H])[H],1.8529
train_8119,[H]O[C@]1([H])[C@]([H])([C@]([H])(O[H])C([H])([H])[H])[N@@H+]2C([H])([H])[C@@]21[H],2.2613
train_8120,[H]C(=O)N(C(=O)C(=O)N([H])[H])C([H])([H])[H],3.0571
train_8121,[H]OC([H])([H])C1=C([H])C(=O)OC([H])([H])C1([H])[H],6.5863
train_8122,[H]C1([H])[C@]2([H])[N@H+]3[C@]4([H])[C@@]5([H])O[C@@]5([H])[C@@]31[C@]24[H],0.7506
train_8123,[H]OC1=NC([H])=C([H])C(=O)C([H])=C1[H],3.3678
train_8124,[H]OC([H])([H])C(=O)N1C([H])([H])C([H])=C([H])C1([H])[H],4.7803
train_8125,[H]C1([H])C([H])([H])[C@]2([H])C([H])([H])[C@]3([H])[C@@]1([H])C([H])([H])[C@]23[H],0.0341
train_8126,[H]OC([H])([H])C1=NC(C([H])([H])[H])=C(N([H])[H])N1[H],2.4149
train_8127,[H]C(=O)[C@@]1([H])O[C@@]1([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],3.0341
train_8128,[H]C1=NN([H])C(C([H])([H])[C@]2([H])N([H])C2([H])[H])=C1[H],3.5275
train_8129,[H]O[C@]1(C([H])([H])[H])C([H])([H])[C@@](C([H])=O)(C([H])([H])[H])C1([H])[H],3.765
train_8130,[H]C([H])([H])C([H])(C([H])([H])[H])[C@]12C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C2([H])[H],0.1594
train_8131,[H]C1=C(C([H])([H])C#N)C([H])([H])N([H])C1=O,2.9222
train_8132,[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])C([H])([H])[H],3.5068
train_8133,[H]ON[C@@H]1C([H])([H])[C@@]2(C([H])([H])[H])N([H])[C@@]12C([H])([H])[H],2.3818
train_8134,[H]C1=C([H])[C@@]([H])(C(=O)C([H])([H])[H])C([H])([H])C1=O,4.9326
train_8135,[H]C(=O)[C@]12O[C@@]1([H])C([H])([H])[C@@]1([H])O[C@@]21[H],3.2869
train_8136,[H][N-]C1OC([H])=NOC1=O,4.6465
train_8137,[H]C1=C([H])N([H])C(OC(=O)N([H])[H])=C1[H],2.6942
train_8138,[H]C1=N[N+]([H])=C2/N=C(/C([H])([H])[H])[C+]([H])N12,1.5133
train_8139,[H]C1([H])[N@H+]2[C@@]3([H])C([H])([H])[C@]2(C1([H])[H])[C@]1([H])O[C@]31[H],1.5233
train_8140,[H]O[C@]([H])(C([H])([H])[H])[C@@]([H])(C#N)C(=O)N([H])[H],6.4485
train_8141,[H]O[C@@]1([H])C([H])([H])O[C@]2([H])C([H])([H])C([H])([H])[C@@]1([H])C2([H])[H],1.7003
train_8142,[H]N(C(=O)C([H])([H])[H])[C@@]([H])(C#N)C([H])([H])C([H])([H])[H],3.99
train_8143,[H]C1=C([H])[C@@]2([H])[N@H+]3[C@]1([H])[C@@]([H])(C#N)[C@]32[H],2.3203
train_8144,[H]C1=C([H])[C@]2([H])[N@H+](C([H])([H])[H])[C@]2(C([H])([H])[H])C1=O,2.8278
train_8145,[H]C([H])([H])C([H])([H])N(C(=O)C#N)C([H])([H])C([H])([H])[H],5.2424
train_8146,[H]OC([H])([H])C([H])([H])[C@](OC([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],2.0572
train_8147,[H][C-]1[C@H]2C([H])([H])[C@]3([H])[C@@]2([H])[C@@]2(C([H])([H])[H])[C@]3([H])[C@@]12[H],1.4351
train_8148,[H]N([H])[C@]1([H])[C@@]2(C#N)N([H])[C@]1([H])C2([H])[H],3.6301
train_8149,[H]C(=O)N1C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],3.8738
train_8150,[H][N-]C(O[C@]1([H])C(=O)C([H])([H])C1([H])[H])C([H])([H])[H],4.0455
train_8151,[H]C#CC1=NN(C([H])([H])[H])C(N([H])[H])=C1[H],3.9691
train_8152,[H]C1=C(NC([H])([H])[H])ONC(N([H])[H])=N1,2.112
train_8153,[H]O[C@@]([H])(C#N)[C@@]1(C([H])([H])[H])N([H])C1([H])[H],4.8254
train_8154,[H]OC([H])([H])[C@]12C(=O)[C@]([H])(OC1([H])[H])C2([H])[H],2.5831
train_8155,[H]C([H])([H])C#C[C@]1([H])[N@H+]2[C@@]([H])(C1([H])[H])[C@@]2([H])C([H])([H])[H],1.7855
train_8156,[H][N-]C1O[C@]2([H])[C@@]1([H])[C@]1([H])C([H])([H])[C@@]12O[H],2.3655
train_8157,[H]O[C@]12C(=O)O[C@]([H])(C1([H])[H])[C@]2([H])C([H])([H])[H],3.2857
train_8158,[H]C1([H])OC(=O)C(=O)N2C([H])([H])[C@@]21[H],6.1666
train_8159,[H]C1=C([H])N(C([H])([H])[H])C(C(=O)C([H])([H])[H])=C1[H],2.0022
train_8160,[H]C#C[C@@]1([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C1([H])[H],0.9479
train_8161,[H]C1=C([H])N(C([H])([H])C([H])([H])C([H])([H])[H])C(=O)O1,4.6208
train_8162,[H]OC1=C([H])C(C([H])([H])[H])=C([H])C(C([H])([H])[H])=N1,1.401
train_8163,[H]O[C@]([H])(C([H])([H])[H])C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],1.2889
train_8164,[H]C1=C(C([H])([H])C([H])([H])[H])C([H])([H])OC([H])([H])OC1([H])[H],2.1907
train_8165,[H]C([H])([H])OC([H])([H])[C@]([H])(C#N)C([H])([H])C#N,6.7411
train_8166,[H]C1=C([H])[C@@]2(C([H])([H])[H])C([H])([H])[C@@]([H])(C1([H])[H])[C@]2([H])C([H])([H])[H],0.2006
train_8167,[H]OC([H])([H])C1(OC([H])=O)C([H])([H])OC1([H])[H],1.9246
train_8168,[H]C([H])([H])C(=O)[C@@]1([H])C([H])([H])[C@@]1([H])C(=O)C([H])([H])[H],3.1621
train_8169,[H]OC([H])([H])[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],2.8618
train_8170,[H]C([H])([H])O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],1.0279
train_8171,[H]O/N=C(\C([H])([H])[H])[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],0.5033
train_8172,[H]C1=NC(=O)C([H])=C(C([H])([H])C([H])([H])[H])N1[H],7.9187
train_8173,[H]C#C[C@@](OC([H])([H])C([H])([H])[H])(C([H])=O)C([H])([H])[H],1.4969
train_8174,[H]N1C(=O)C([H])([H])[C@@]12C([H])([H])OC([H])([H])C2([H])[H],3.373
train_8175,[H]C([H])([H])OC([H])([H])[C@]12C([H])([H])[C@@]1([H])[C@@]1([H])O[C@@]21[H],2.2308
train_8176,[H]C1=C(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],0.3049
train_8177,[H]C#CC1=C(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H],1.4432
train_8178,[H]C#CC([H])=O,2.7824
train_8179,[H]C#C[C@@](O[H])(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],1.0602
train_8180,[H]O[C@]1([H])[C@@]2([H])[N@@H+]3[C@@]4([H])[C@]([H])([C@]42[H])[C@@]31[H],1.5023
train_8181,[H]O[C@]1([H])C2(C([H])([H])C2([H])[H])[C@]2([H])[N@@H+](C([H])([H])[H])[C@@]21[H],2.3566
train_8182,[H]C1=C([H])C([H])=C([C@@]2(C([H])([H])[H])OC2([H])[H])O1,2.0098
train_8183,[H][N-]C1OC([H])([H])[C@@]12C([H])([H])[C@]2([H])OC([H])([H])[H],2.1091
train_8184,[H]C#CC([H])([H])OC(=O)C([H])(C([H])([H])[H])C([H])([H])[H],1.5751
train_8185,[H]OC([H])([H])[C@@]1([H])[C@@]2([H])[C@]3([H])C([H])([H])O[C@@]2([H])[C@]13[H],2.58
train_8186,[H]N1C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],3.902
train_8187,[H]O[C@]1([H])[C@]2([H])O[C@]2(C([H])([H])[H])[C@]1([H])C([H])=O,4.3137
train_8188,[H][N-][C+]([H])O[C@@]([H])(C(=O)N([H])[H])C([H])([H])O[H],1.8713
train_8189,[H]OC1=C([H])N=C([H])C([H])=C1F,2.1644
train_8190,[H]C(=O)N(C([H])=O)C(=O)C#N,2.7895
train_8191,[H]OC([H])([H])C1=NN([H])C([H])=C1C([H])([H])[H],2.8671
train_8192,[H]N([H])C(=O)[C@]12O[C@@]1([H])[C@@]1([H])C([H])([H])[C@]12[H],4.1437
train_8193,[H]C1=NC(C([H])([H])[H])=C(N([H])[H])N=C1N([H])[H],2.4109
train_8194,[H]C(=O)C#C[C@]([H])(OC([H])=O)C([H])([H])[H],2.2942
train_8195,[H]C([H])([H])C([H])([H])[C@@]12C([H])([H])C(=O)C([H])([H])[C@]1([H])C2([H])[H],2.8816
train_8196,[H]C#C/C(C#CC([H])([H])[H])=N\O[H],0.8254
train_8197,[H]C(=O)C([H])([H])C([H])([H])C(=O)C#N,1.5328
train_8198,[H]C([H])([H])[C@@]12O[C@@]3([H])C([H])([H])[N@@H+](C1([H])[H])[C@@]3([H])C2([H])[H],0.8367
train_8199,[H]C1([H])O[C@@]23C([H])([H])[C@]2(C1([H])[H])C([H])([H])[C@]3([H])C([H])([H])[H],1.2379
train_8200,[H]C1=C([H])C([H])([H])/C2=C(\N([H])[H])N([H])/C([H])=C\12,1.4511
train_8201,[H]OC([H])([H])[C@]1(C([H])([H])[H])C([H])([H])[C@@]1(C#N)N([H])[H],4.6532
train_8202,[H]C([H])([H])O[C@@]12C([H])([H])C(=O)[C@]1([H])C([H])([H])C2([H])[H],3.2707
